MovieID,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website
2741,No Mercy,1986,R,19 Dec 1986,106 min,"Crime, Drama, Romance",Richard Pearce,James Carabatsos,"Richard Gere, Kim Basinger, Jeroen Krabbé","Maverick Chicago cop Eddie Jillette poses as a hit man to meet with someone in from New Orleans looking to have a job done. The result is that both the guy and Jillette's partner wind up very dead, while a stunning blonde in on the setup disappears. He heads south to settle the score and soon finds himself being hunted, with the girl in tow and the local police anything but happy. New Orleans may never be the same again.","English, French",United States,1 win,https://m.media-amazon.com/images/M/MV5BMzAyNjE4YzUtNjM3NC00MjM1LWIwZGQtODgxZjQ2OGVmNWJkXkEyXkFqcGc@._V1_SX300.jpg,54,5.7,"8,662",tt0091637,movie,N/A,"$12,303,904",N/A,N/A
2743,Native Son,1986,PG,12 Dec 1986,111 min,"Drama, Romance",Jerrold Freedman,"Richard Wesley, Richard Wright","Victor Love, Matt Dillon, Elizabeth McGovern","Bigger Thomas, an African American who lives in an impoverished neighborhood, is employed by a prosperous white family who live in the suburbs of a major city. The money Bigger makes at his new job will be used to supplement his mother's income. As a chauffeur, he is directed by the father of the family to take Mary, the daughter, to the university. Instead, Mary decides to pick up her Socialist boyfriend, Jan, and to spend the time drinking and partying. Jan and Mary portray a young liberal couple who venture into a black neighborhood with Bigger for the sole purpose of being entertained at Ernie's, a black nightclub. On the way home, Mary becomes inebriated and Bigger must get her to her bedroom without being detected. Mary's mother, who is blind, enters the room and Bigger panics at the thought of being caught with a white woman. He accidentally kills Mary by placing a pillow over her head to keep her quiet. Still frightened, Bigger disposes of the body in the furnace, possibly because he feels he would not get a fair trial for the accidental death of a white woman. Meanwhile, Jan is wanted by the police for Mary's murder and Bigger plays a role in the accusations against him.",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BMTNlOWE4ODEtOGE0NC00NDAxLTlmM2MtMGM4Y2NkNzhiYzhmXkEyXkFqcGdeQXVyNzQyNTEwOTY@._V1_SX300.jpg,N/A,6.0,626,tt0091613,movie,N/A,"$1,301,121",N/A,N/A
2744,Otello,1986,PG,12 Sep 1986,118 min,"Drama, Music",Franco Zeffirelli,"Arrigo Boito, Franco Zeffirelli, Masolino D'Amico","Plácido Domingo, Katia Ricciarelli, Justino Díaz","Based on Shakespeare's play, Verdi's opera depicts the devastating effects of jealousy, ""...the green-eyed monster which doth mock the meat it feeds upon"". Believing Otello has promoted the fast-rising Cassio over himself, Iago plots to destroy both Cassio and Otello. Iago convinces the jealous Otello that his beautiful wife Desdemona is unfaithful, and that Cassio is her lover. Jealousy is followed by tragedy, then retribution, ""Has Heaven no more thunderbolts?""",Italian,"Netherlands, United States, Italy",Nominated for 1 Oscar. 2 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BZWJkOTg5ZWQtZDZlYy00Y2RiLWJiNjMtYjU0M2VmMzJmODMzXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_SX300.jpg,N/A,6.9,611,tt0091699,movie,N/A,"$189,042",N/A,N/A
2745,The Mission,1986,PG,31 Oct 1986,125 min,"Adventure, Drama, History",Roland Joffé,Robert Bolt,"Robert De Niro, Jeremy Irons, Ray McAnally","Jeremy Irons plays a Spanish Jesuit who goes into the South American wilderness to build a mission in the hope of converting the Indians of the region. Robert De Niro plays a slave hunter who is converted and joins the Jesuit in his mission. When Spain sells the colony to Portugal, they are forced to defend all they have built against the Portuguese aggressors.","English, Guarani, Spanish, Latin","United Kingdom, France, United States",Won 1 Oscar. 15 wins & 27 nominations total,https://m.media-amazon.com/images/M/MV5BODcxMDJiMzQtNzVkYS00ZDI3LWEzYmEtY2NiYTIzZWQzYzRlXkEyXkFqcGc@._V1_SX300.jpg,55,7.4,"66,909",tt0091530,movie,N/A,"$17,218,023",N/A,N/A
2746,Little Shop of Horrors,1986,PG-13,19 Dec 1986,94 min,"Comedy, Horror, Musical",Frank Oz,"Howard Ashman, Roger Corman, Charles B. Griffith","Rick Moranis, Ellen Greene, Vincent Gardenia","Seymour Krelborn is a nerdy orphan working at Mushnik's, a flower shop in urban Skid Row. He harbors a crush on fellow co-worker Audrey Fulquard, and is berated by Mr. Mushnik daily. One day as Seymour is seeking a new mysterious plant, he finds a very mysterious unidentified plant which he calls Audrey II. The plant seems to have a craving for blood and soon begins to sing for his supper. Soon enough, Seymour feeds Audrey's sadistic dentist boyfriend to the plant and later, Mushnik for witnessing the death of Audrey's ex. Will Audrey II take over the world or will Seymour and Audrey defeat it?",English,United States,Nominated for 2 Oscars. 2 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BNTJjM2VhMDctMTIxYi00MzY3LWI5ZDgtZjFiNzg0M2QxNzI5XkEyXkFqcGc@._V1_SX300.jpg,81,7.1,"88,355",tt0091419,movie,N/A,"$39,032,001",N/A,N/A
2747,The Little Shop of Horrors,1960,Not Rated,05 Aug 1960,73 min,"Comedy, Horror",Roger Corman,"Charles B. Griffith, Roger Corman","Jonathan Haze, Jackie Joseph, Mel Welles","When clumsy Seymour Krelborn spoils two of a client's flowers, his boss Gravis Mushnick is ready to fire him from his flower shop until Seymour says he has mixed two different breeds of plant at home to create the ""Audrey Jr."" hybrid. Mushnick agrees to give Seymour another chance, and the next day Seymour brings in Audrey Jr., which becomes Mushnick's pride and joy and draws interest from his other employee Audrey Fulquard and more and more of their clients. Suddenly the plant ails, and Seymour accidentally learns that she likes blood. Upset because he doesn't know how to feed her, he walks along the railroad track and throws a stone that accidentally hits the head of a man who falls on the track and a train runs over him. Seymour takes pieces of the body back to the shop and discovers that the plant likes human flesh. The next morning, Audrey Jr. has grown and become the attraction of the shop. But how will Seymour feed his plant again?",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMDY1YjQ3ZWItNDJkNC00YjBkLWI4MDAtYzc0MWM2Mjk1MDg1XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.2,"19,984",tt0054033,movie,N/A,N/A,N/A,N/A
2749,The Morning After,1986,R,25 Dec 1986,103 min,"Crime, Mystery, Romance",Sidney Lumet,James Cresson,"Jane Fonda, Jeff Bridges, Raul Julia","Alex Sternberg wakes up with a hangover and no memory of how she ended up in bed with a dead man. She flees, convinced that she has had another blackout and stabbed someone. Her only support, Turner, an ex cop and recovering alcoholic who is unsympathetic to her plight. She could believe that it is as simple as a violent act committed while drunk, except that the body keeps re-appearing.","English, French",United States,Nominated for 1 Oscar. 1 nomination total,https://m.media-amazon.com/images/M/MV5BMmIwYTE4NWMtMWI5YS00MzU3LWE0YWQtYzJhYzdhMzZjMzNhXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg,N/A,5.9,"7,514",tt0091554,movie,N/A,"$25,147,055",N/A,N/A
2750,Radio Days,1987,PG,30 Jan 1987,88 min,Comedy,Woody Allen,Woody Allen,"Mia Farrow, Dianne Wiest, Mike Starr","Woody Allen's sentimental reminiscence about the golden age of radio. A series of vignettes involving radio personalities is intertwined with the life of a working class family in Rockaway Beach, NY circa 1942.","English, Spanish, Italian",United States,Nominated for 2 Oscars. 3 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BMTYwNDg1NDYzOF5BMl5BanBnXkFtZTcwMDIwMzg4NA@@._V1_SX300.jpg,74,7.4,"36,858",tt0093818,movie,N/A,"$14,792,779",N/A,N/A
2751,From the Hip,1987,PG,06 Feb 1987,111 min,"Comedy, Crime, Drama",Bob Clark,"Bob Clark, David E. Kelley","Judd Nelson, Elizabeth Perkins, John Hurt","Apprentice lawyer Robin ""Stormy"" Weathers turns a civil suit into a headline grabbing charade. He must re-examine his scruples after his shenanigans win him a promotion in his firm, and he must now defend a college professor who is apparently guilty of murder.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BZTAzYTQyY2ItOTI1YS00MDQ4LThiNjktZWYyNDJkOTQ4YzMyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,6.1,"2,611",tt0093051,movie,N/A,"$9,518,342",N/A,N/A
2752,Outrageous Fortune,1987,R,30 Jan 1987,99 min,Comedy,Arthur Hiller,Leslie Dixon,"Shelley Long, Bette Midler, Peter Coyote","Lauren and Sandy are total opposites who end up in the same acting class and who don't know they are sharing a lover. When he disappears under mysterious circumstances they refuse to believe that he is dead and are the only ones who are searching for him across several states. Ending up in the western US., they discover he had other interests as they find their lives in danger.","English, Russian",United States,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BNGRhZjA3YzEtZTU2Mi00NWRlLTljZTEtMDE2MTljZGFkMGM4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,55,6.2,"8,737",tt0093690,movie,N/A,"$52,864,741",N/A,N/A
2753,The Bedroom Window,1987,R,16 Jan 1987,112 min,"Crime, Mystery, Thriller",Curtis Hanson,"Anne Holden, Curtis Hanson","Steve Guttenberg, Elizabeth McGovern, Isabelle Huppert","Terry is having an affair with his boss' wife Sylvia. One night after an office party they are together and Sylvia witnesses an attack on Denise from Terry's bedroom window. She doesn't want to expose their relationship and so is reluctant about talking to the police. Terry, wanting to help, gives the police the description of the attacker. He soon becomes the main suspect in the case. He then sets to find the real rapist/killer with some help from victim Denise.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOWQ4OWUxN2UtNTVhMy00Y2E3LTk0NTYtMjRiNzZjYjc1OTUxXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,45,6.4,"7,031",tt0092627,movie,N/A,"$12,640,385",N/A,N/A
2755,Light of Day,1987,PG-13,06 Feb 1987,107 min,"Drama, Music",Paul Schrader,Paul Schrader,"Michael J. Fox, Gena Rowlands, Joan Jett","The siblings Patti and Joe Rasnick live in an industrial suburb in Cleveland, Ohio, and play in a local rock band, The Barbusters. While Patti is focused on their rock band, Joe is also devoted to the family and the upbringing of Patti's young son, Benji. Their pious mother reproaches them for their way of life, especially when they quit their jobs and go on tour, taking Benji with them. In the steamy, smoke-filled clubs in and around Cleveland, they find their happiness living the dream with The Barbusters. Patti and Joe live their lives for one hour in the spotlight on stage, and when the lights go down, their world lights up. With hard times in the family and hard knocks on the job, it's hard rock music at night that keeps them alive.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMzZhYzNjM2UtMWFmYy00ZmQ5LTljOWItODA4N2RjN2Q5ZmY3XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,55,5.6,"3,303",tt0093415,movie,N/A,"$10,489,617",N/A,N/A
2756,Bon Jovi: Wanted Dead or Alive,1987,N/A,N/A,4 min,"Short, Music",Wayne Isham,N/A,"Bon Jovi, Jon Bon Jovi, Richie Sambora","The music video was filmed in black and white by cinematographer Derek M. Allen and features footage from the band's massive 1986-1987 world tour, including shots from Buffalo NY' s Memorial Auditorium Chicago's UIC Pavilion, Rochester, Minnesota's Mayo Civic Center, Denver, Colorado's McNichols Arena, Pittsburgh, PA F. Pitt Tunnel and Pittsburgh Skyline, Oklahoma City, Huntington, WV, and other venues. The video captures the life-on-the-road feeling, with several shots of the exhausted band members. The audio for the video uses the short (edited) version of the song. In Bon Jovi's Slippery When Wet Special Edition, Jon and Richie perform the acoustic version of ""Wanted Dead Or Alive"" live, and before singing they mention they wrote the song in Richie's mother's basement a year ago (1985 or 1986) and Richie says ""Mom this is for you"" and Jon thanks her by saying ""Thanks for Richie's mom for not doing the laundry the day we wrote this song, it's called Wanted Dead or Alive"". In this version, Richie and Jon take turns singing during the second and the last verse. The guitar solo is performed on one of Sambora's trademark multi-necked 12 string Ovation guitars, rather than switching to an electric guitar for the solo and last verse of the song.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BODQ3NTk0MzQtZWVjYi00MTliLWFlZTAtYjFiNTRjZGMyMDMyXkEyXkFqcGdeQXVyNDE4OTY5NzI@._V1_SX300.jpg,N/A,7.0,360,tt4649524,movie,N/A,N/A,N/A,N/A
2757,Frances,1982,R,11 Mar 1983,140 min,"Biography, Drama, Romance",Graeme Clifford,"Eric Bergren, Christopher De Vore, Nicholas Kazan","Jessica Lange, Jonathan Banks, Bonnie Bartlett","Frances Farmer, a precocious Seattle teenager, takes unpopular social and political positions, to the mixed reactions of her parents. Frances becomes an actress and has some strong success in New York, but her refusal to bend her convictions and her outspoken (but sometimes naive) political expressiveness cause her difficulties, especially after she accepts a Hollywood contract. Torn between new-found success and intense feelings that she does not deserve the riches and fame she gains from the phoniness of Hollywood, Frances butts heads with studio executives and with her own mother, who revels in Frances's fame but provides Frances no emotional support. When drunken fights and arrests derail her career, Frances is sent to a psychiatric hospital with the acquiescence of her mother. What follows is a nightmare of poor treatment and psychological trauma, augmented by the increasing determination of Frances's mother to control her daughter's life.",English,United States,Nominated for 2 Oscars. 2 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BYmM5YTQ0ZWEtMDExYS00NzVlLTlmNDMtOGM3MWY2NTU2ZjBiXkEyXkFqcGc@._V1_SX300.jpg,48,7.2,"8,766",tt0083967,movie,N/A,"$5,000,000",N/A,N/A
2758,Plenty,1985,R,20 Sep 1985,121 min,Drama,Fred Schepisi,David Hare,"Meryl Streep, Sam Neill, André Maranne","Susan Traherne has been irreparably changed by her wartime experiences as a Resistance fighter. She sets out in the post-war world to make her way to what she wants, no matter who is hurt, or how.",English,"United Kingdom, United States",Nominated for 2 BAFTA 2 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BNmY4N2Y0YzktZjVkZi00OGYwLThjYmYtNDFiNzM0NzNiM2JjXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.0,"3,445",tt0089816,movie,N/A,"$6,148,000",N/A,N/A
2759,Dick,1999,PG-13,04 Aug 1999,94 min,Comedy,Andrew Fleming,"Andrew Fleming, Sheryl Longin","Kirsten Dunst, Michelle Williams, Dan Hedaya","In current day, Washington Post reporters Bob Woodward and Carl Bernstein have still not revealed the identity of Deep Throat, their source that led to them breaking the story of the Watergate scandal and the resignation of President Richard Nixon. Rewind to June 17, 1972. Friends Betsy Jobs and Arlene Lorenzo are typical fifteen year olds whose minds are preoccupied with boys, especially of the teen heartthrob variety. Arlene, who lives in the Watergate complex with her single mother, has invited Betsy over this evening to prepare Arlene's ""Win a Date with Bobby Sherman"" contest entry. Wandering around the complex that evening, they see a man who they don't recognize. On a class field trip to the White House the following day, they see the same man in the White House who they sort of recognize but don't know from where. He, G. Gordon Liddy, afraid that they can tie him to the Watergate break-in, decides to take decisive measures to deal with them. In this administrative high level maneuvering, Betsy and Arlene meet the President himself. To keep an eye on them, Nixon - or Dick as they are allowed to call him - hires them first to walk Checkers, then as youth policy advisors, all in unofficial capacities, and the latter job in name only that is unless he feels the need to institute a policy they recommended just to placate them. But the more that they have access to the White House as a collective, the more they may truly be exposed to the illegal goings-on by the administration. The question becomes if they are astute enough to recognize what they are seeing - they more used to fixating on the likes of Sherman - and know what to do with the information.",English,"United States, Canada, France",4 nominations,https://m.media-amazon.com/images/M/MV5BYmEzZjg4YTUtN2MyZC00OGMxLWE2NjEtMzg5MWZjZDFhYjQ4XkEyXkFqcGc@._V1_SX300.jpg,65,6.2,"21,694",tt0144168,movie,N/A,"$6,262,878",N/A,N/A
2761,The Iron Giant,1999,PG,06 Aug 1999,86 min,"Animation, Action, Adventure",Brad Bird,"Tim McCanlies, Brad Bird, Ted Hughes","Eli Marienthal, Harry Connick Jr., Jennifer Aniston","This is the story of a nine-year-old boy named Hogarth Hughes who makes friends with an innocent alien giant robot that came from outer space. Meanwhile, a paranoid U.S. Government agent named Kent Mansley arrives in town, determined to destroy the giant at all costs. It's up to Hogarth to protect him by keeping him at Dean McCoppin's place in the junkyard.",English,"United States, Czech Republic, United Kingdom",Won 1 BAFTA Award20 wins & 18 nominations total,https://m.media-amazon.com/images/M/MV5BODM4ZjZjMGEtYmFiMy00MThjLWIzZjUtMDU0ODg1NTI2MzIwXkEyXkFqcGc@._V1_SX300.jpg,85,8.1,"234,227",tt0129167,movie,N/A,"$23,315,035",N/A,N/A
2762,The Sixth Sense,1999,PG-13,06 Aug 1999,107 min,"Drama, Mystery, Thriller",M. Night Shyamalan,M. Night Shyamalan,"Bruce Willis, Haley Joel Osment, Toni Collette","Malcom Crowe (Bruce Willis) is a child psychologist who receives an award on the same night that he is visited by a very unhappy ex-patient. After this encounter, Crowe takes on the task of curing a young boy with the same ills as the ex-patient (Donnie Wahlberg) . This boy ""sees dead people"". Crowe spends a lot of time with the boy much to the dismay of his wife (Olivia Williams). Cole's mom (Toni Collette) is at her wit's end with what to do about her son's increasing problems. Crowe is the boy's only hope.","English, Latin, Spanish",United States,Nominated for 6 Oscars. 37 wins & 56 nominations total,https://m.media-amazon.com/images/M/MV5BZWQ2OTY0M2UtMTQxNC00MmIzLTllNDQtNDQ0MTQyYzI2M2ZiXkEyXkFqcGc@._V1_SX300.jpg,64,8.2,"1,072,542",tt0167404,movie,N/A,"$293,506,292",N/A,N/A
2763,The Thomas Crown Affair,1999,R,06 Aug 1999,113 min,"Crime, Romance, Thriller",John McTiernan,"Alan Trustman, Leslie Dixon, Kurt Wimmer","Pierce Brosnan, Rene Russo, Denis Leary","Self-made billionaire Thomas Crown is bored of being able to buy everything he desires. Being irresistible to women, he also does not feel any challenge in that area. But there are a few things even he can't get, therefore Thomas Crown has a seldom hobby: He steals priceless masterpieces of Art. After the theft of a famous painting from Claude Monet, the only person suspecting Thomas Crown is Catherine Banning. Her job is to get the picture back, no matter how she accomplishes her mission. Unfortunately, Catherine gets involved too deeply with Thomas to keep a professional distance to the case. Fortunately, Thomas seems to fall for her, too.","English, German, Polish, French",United States,3 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BOTEyMjkzYmYtMDJkNi00NjFiLTlmNDgtMWIzOTUyZDJkZmMxXkEyXkFqcGc@._V1_SX300.jpg,72,6.8,"102,141",tt0155267,movie,N/A,"$69,305,181",N/A,N/A
2764,The Thomas Crown Affair,1968,R,26 Jun 1968,102 min,"Crime, Drama, Romance",Norman Jewison,Alan Trustman,"Steve McQueen, Faye Dunaway, Paul Burke","Four men pull off a daring daytime robbery at a bank, dump the money in a trash can and go their separate ways. Thomas Crown, a successful, wealthy businessman pulls up in his Rolls and collects it. Vickie Anderson, an independent insurance investigator is called in to recover the huge haul. She begins to examine the people who knew enough about the bank to have pulled the robbery and discovers Crown. She begins a tight watch on his every move and begins seeing him socially. How does the planner of the perfect crime react to pressure?",English,United States,Won 1 Oscar. 2 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BOTA5NzQ4NjE4NF5BMl5BanBnXkFtZTcwMjIzMzY3NA@@._V1_SX300.jpg,66,6.9,"28,863",tt0063688,movie,N/A,N/A,N/A,N/A
2765,The Acid House,1998,Unrated,01 Jan 1999,111 min,"Comedy, Drama",Paul McGuigan,Irvine Welsh,"Stephen McCole, Maurice Roëves, Garry Sweeney","Three twisted tales from the seamy side of Scotland and the mind of Irvine Welsh. The Granton Star Cause: All in one day a young Leith lad is dumped by his football team, his girlfriend. and his parents; arrested and beaten up by the police; and turned into a fly by God, whom he meets in a pub. The Soft Touch: A man is too soft to do anything when his wife moves in with the thug upstairs. The Acid House: While tripping on acid, Coco Bryce is struck by lightning, which makes him switch bodies with a newborn baby.",English,United Kingdom,Nominated for 1 BAFTA Award6 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BOTRlZjMxOGYtODlkMS00Y2ZmLTk4ZWItMDhkNjc3MjY5MWFiXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX300.jpg,55,6.2,"8,092",tt0122515,movie,N/A,"$142,783",N/A,N/A
2766,The Adventures of Sebastian Cole,1998,R,23 Jan 1999,99 min,"Comedy, Drama",Tod Williams,Tod Williams,"Adrian Grenier, Clark Gregg, Aleksa Palladino","In June, 1983, in Dutchess County, New York, Sebastian Cole joins his mother, step-father, and sister for dinner. Hank, Sebastian's step-father, drops a bomb: he announces he's changing sexes. Sebastian's sister splits immediately for California, and his mother takes him back to England. Jump ahead eight months, Sebastian is back in New York, knocking on Hank's door. Hank (now Henrietta, although all the surgeries aren't complete) takes Sebastian in and is his rock over the next few months of high school. Sebastian's ""adventures"" are mostly self-destructive.",English,United States,4 nominations,https://m.media-amazon.com/images/M/MV5BOWY3ZGUzYWItZWZkMC00ZDIwLTkzNWUtNjRiZTliOTViNmE0XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.6,"2,026",tt0168449,movie,N/A,"$100,841",N/A,N/A
2767,Illuminata,1998,R,01 May 1999,119 min,"Drama, Romance",John Turturro,"Brandon Cole, John Turturro","Leo Bassi, Henri Béhar, Maurizio Benazzo","It's the start of the 20th century, and Tuccio, resident playwright of a theatre repertory company offers the owners of the company his new play, ""Illuminata"". They reject it, saying it's not finished, and intrigue starts that involves influential critic Bevalaqua, theatre star Celimene, young lead actors and other theatre residents.",English,"Spain, United States, Japan",1 nomination,https://m.media-amazon.com/images/M/MV5BNDM3NzcyYjgtYmFiMy00NDg5LWI0NTMtYTAyYTA5OTNmODBiXkEyXkFqcGdeQXVyMjk1NzAxNg@@._V1_SX300.jpg,60,6.0,"1,711",tt0120709,movie,N/A,"$840,134",N/A,N/A
2770,Bowfinger,1999,PG-13,13 Aug 1999,97 min,Comedy,Frank Oz,Steve Martin,"Steve Martin, Eddie Murphy, Heather Graham","Forty-nine year old Bobby Bowfinger is the owner/president of a Hollywood-based production company, Bowfinger International Pictures. The company has yet to produce a film, Bobby's personal net worth is virtually zero, and the company only has $2,184 to its name, $1 invested into it personally by Bobby every week since he first decided he wanted to make a movie when he was a child. Bobby believes his fortunes will change when his accountant Afrim changes hats and writes a science-fiction alien invasion screenplay that Bobby thinks all studios will clamor for and has Oscar written all over it. He has a small stable of followers who support his vision in being part of this movie, which eventually includes Daisy as the lead actress, she a stereotypical small town girl looking to make it big in Hollywood. Having just arrived in town, she does not know her way around the Hollywood system,... except on her proverbial back. Bobby is not averse to telling bald-faced lies in his singular focus in getting the picture made and distributed all on this $2,184 as a starting point. It is using several of those lies that he is able to get a verbal confirmation from big studio executive Jerry Renfro to distribute the movie *if* it stars Kit Ramsey, arguably the biggest action star in the world. Using similar lies, Bobby, however, is unable to convince Kit to star in the movie. Kit, who has a weakness for the Laker Girls, is a self-absorbed and paranoid movie star whose life and thus career is largely directed behind the scenes by Terry Stricter, the head of a new age religion called MindHead. Bobby comes up with a scheme that he believes will get around Kit not agreeing to star: film Kit without him knowing that he is being filmed. The only person who knows of the scheme is Dave, Bobby's lowest of low level inside man turned cinematographer who has unofficial (i.e. technically stolen and thus free) access to studio camera equipment and general knowledge of Kit's general day-to-day movements through the studio system. Bobby is able to convince all the other actors that Kit's acting process involves him not interacting with them outside of filming the specific scenes he has with them. Part of Bobby's scheme involves using Kit's general paranoia that aliens truly are invading the planet to get his gut reactions to what is happening within the context of the script. But Bobby knows he has to get Kit to scream the closing lines of the movie ""gotcha suckas"" for the movie to be a success. Complications ensue when another of the the actors, Carol, tries to go against Bobby's policy of not making contact with Kit outside of filming, and when Bobby is required to hire a production assistant cum stunt double cum acting double, whose job in part is to stand-in for the requisite Kit Ramsey naked ass shot. Through it all, Bobby will know if he has made it in Hollywood if he gets a specific sign specifically from the heavens in the form of FedEx.",English,United States,6 nominations,https://m.media-amazon.com/images/M/MV5BOGVjOTM3NDEtMTE4Zi00OTVkLTkyYTYtNTk0OWY4NDAxZjRkXkEyXkFqcGc@._V1_SX300.jpg,71,6.5,"75,059",tt0131325,movie,N/A,"$66,384,775",N/A,N/A
2771,Brokedown Palace,1999,PG-13,13 Aug 1999,100 min,"Drama, Mystery, Thriller",Jonathan Kaplan,"Adam Fields, David Arata","Claire Danes, Kate Beckinsale, Bill Pullman","Alice and Darlene, best friends, decide to take a trip to Thailand to celebrate high-school graduation. While there, they are befriended by charming Australian rogue Nick Parks. Nick convinces them to take a weekend side trip to Hong Kong, but at the airport, they are busted for smuggling drugs. They are convicted in a show trial and sentenced to 33 years; in desperation, they contact Yankee Hank, an American lawyer based in Thailand who has been reported to be helpful if you've got the cash.","English, Thai",United States,1 nomination,https://m.media-amazon.com/images/M/MV5BNDM1NmViY2QtMWZlZC00OTVkLTg0ZjEtMzQzOGNlMDM3OGMyXkEyXkFqcGc@._V1_SX300.jpg,44,6.4,"24,300",tt0120620,movie,N/A,"$10,115,013",N/A,N/A
2772,Detroit Rock City,1999,R,13 Aug 1999,95 min,"Adventure, Comedy, Music",Adam Rifkin,Carl V. Dupré,"Edward Furlong, Giuseppe Andrews, James DeBello","Four members of a high school band called Mystery do everything they can to attend a KISS concert in Detroit. In order to make it to the show they must steal, cheat, strip, deal with an anti-rock mom and generally do whatever it takes to see the band that has inspired them to be musicians.",English,United States,3 nominations,https://m.media-amazon.com/images/M/MV5BMmU5ZTJmOWQtNTMwMi00NmIzLTk0ZTAtMjNkMTE4YTA0Yzg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,33,6.8,"41,642",tt0165710,movie,N/A,"$4,217,115",N/A,N/A
2774,Better Than Chocolate,1999,R,13 Aug 1999,101 min,"Comedy, Drama, Romance",Anne Wheeler,"Peggy Thompson, Walter Donohue","Wendy Crewson, Karyn Dwyer, Christina Cox","Two attractive young lesbians, Maggie and Kim, meet in Vancouver, develop a passionate romance, and move in together. Meanwhile, Maggie's well-meaning but naive mother Lila gets divorced and decides to move to Vancouver and join the household. Soon after, Lila is befriended by Judy, a transsexual about to undergo a sex-change operation. Complications ensue as the conservative Lila learns the truth about Maggie, Judy, and their diverse group of friends.",English,Canada,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BMTQzMTA2MTQwNF5BMl5BanBnXkFtZTYwMjg5NzQ3._V1_SX300.jpg,59,6.1,"8,841",tt0168987,movie,N/A,"$2,015,406",N/A,N/A
2775,Head On,1998,Not Rated,13 Aug 1998,104 min,"Drama, Romance",Ana Kokkinos,"Andrew Bovell, Ana Kokkinos, Mira Robertson","Alex Dimitriades, Elle Mandalis, Damien Fotiou","Nineteen-year-old Ari confronts both his sexuality and his Greek family. Ari despises his once-beloved parents, former radical activists, for having entombed themselves in insular tradition. Ari is obsessed with gay sex, although he does make an unenthusiastic attempt to satisfy the sister of one of his best friends. While all of this is going on, he's facing problems with his traditional Greek parents, who have no clue about his sexual activities.","English, Greek",Australia,9 wins & 15 nominations,https://m.media-amazon.com/images/M/MV5BNTZkZDU3ZTItODVkZS00YjQ3LThiMWItYjNlNzJiOTdmYTE5XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.5,"4,655",tt0138487,movie,N/A,"$379,384",N/A,N/A
2777,Cobra,1925,N/A,30 Nov 1925,70 min,"Drama, Romance",Joseph Henabery,"Martin Brown, Anthony Coldeway, June Mathis","Rudolph Valentino, Nita Naldi, Casson Ferguson","A penniless, skirt-chasing Italian nobleman finds love and scandal when he travels to New York City.","None, English",United States,N/A,https://m.media-amazon.com/images/M/MV5BOTZjZmVmNWUtY2Q0OS00MjZlLWJiZDQtY2Q4MmI0NjIwZGI5XkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg,N/A,6.4,776,tt0015693,movie,N/A,N/A,N/A,N/A
